"","id","price","title","body","lat","long","posted","updated","header","file","bedrooms","bath","sqft"
"_eby_apa_d_oakland-one-bedroomoffice-hardwood_6817105850.html","6817105850",2095,"$2095 / 1br - One Bedroom+Office, Hardwood Floors, Near lake (oakland lake merritt / grand)","
            QR Code Link to This Post
            
        
$2095 / 1br - One Bedroom + Small Office,  In Amazing China Hill Building (oakland lake merritt / grand)
We are offering a one-bedroom unit with small office room,  unit in a grand 1920's building located in the China hill area near Lake Merritt. The unit features hardwood floors in living room, office room, hallways and bedroom , good views & light. and a renovated kitchen. The art-deco style bathroom features a bathtub with shower. The great location, centered in the Lake Merritt area, means you will never be far from Lakeshore's unique shopping and restaurants, Saturday morning's Grand Lake Farmers Market and The Grand Lake Theater. The building location offers easy access to the 580 freeway. Close to alternate transportation. 
Lease Terms: One Year 
Rent: $2095
Deposit: $1895 (and up) 
Address: 243 Athol Avenue , Cross St - Newton
Phone:  show contact info

Building and Unit Features: 
ÃÂ· Period Charm 
ÃÂ· Hardwood Flooring In Living Room , Bedroom , Hallways  and Office room
. Linoleum in kitchen and tiles in bathroom
. Refrigerator
. Range
. Granite Counters
. Walk-in closet
ÃÂ· Art-Deco Style Bathroom 
ÃÂ· On-Site Laundry 
ÃÂ· On-Site Management 
ÃÂ· Intercom System for Controlled Access 
ÃÂ· Shared Rear Garden 
ÃÂ· Elevator 
For more information, contact the resident manager at the number above , 
email us or feel free to stop by one of our open houses, offered twice weekly: 
Tuesdays: 5:00 p.m. - 7:00 p.m. and Saturdays : 10:00 a.m. - 12:00 p.m.",37.800985,-122.250302,"2019-02-11T13:59:39-0800",NA,"1BR / 1Ba","_eby_apa_d_oakland-one-bedroomoffice-hardwood_6817105850.html",1,1,NA
"_eby_apa_d_oakland-one-long-hallway_6813347880.html","6813347880",1925,"$1925 / 2br - 525ft2 - One long hallway (oakland west)","
            QR Code Link to This Post
            
        
Perfect for roommates!  Free month with one year lease.  2Br 1BA Kitchen and long hallway.  DRE #00884446    ",37.81176,-122.298313,"2019-02-06T15:59:58-0800",NA,"2BR / 1Ba","_eby_apa_d_oakland-one-long-hallway_6813347880.html",2,1,525
"_eby_apa_d_oakland-one-month-free-and-old-oakland_6815442802.html","6815442802",3080,"$3080 / 1br - 543ft2 - One Month Free and Old Oakland Like You've Never Seen It Before. (oakland downtown)","
            QR Code Link to This Post
            
        
To schedule a tour
We now book our tour appointments online! Please call or text us at
  show contact info
 to self-schedule from your phone! Book your appointment online today or anytime 24/7!Property Description
UPSCALE URBAN LIVING IN DOWNTOWN OAKLANDWelcome to 777 Broadway Apartments in Oakland, CA where our residents experience the sophistication of sleek, modern living in the heart of historic downtown. Our brand new one and two bedroom apartment homes offer the best of all worlds with amenities that cater to busy professionals.DetailsAvailability date: TodayPets: Cats, Small Dogs (< 25lb), Large Dogs (> 25lb)Pet notes: Pet Policy
We welcome pets of all shapes and sizes with no weight limit. $500 deposit is required per pet and $40 monthly pet rent per pet. Breed restrictions do apply. Please contact Leasing Office for details.Deposit: $700 - 1x1 / $800 2x2Leasing options: Leasing notes: NoneApplication fee: $49.12 per applicantAmenitiesIncluded in Utilities Cost: Utilities Cost: Laundry: In-Home Washer & DryerParking type: Garage Parking notes: $178.43/monthly per space.Appliances: Dishwasher, Refrigerator, Garbage disposal, Microwave, Range/OvenExterior: Easy access to Interstate 980, 880, 580 and 80Heating/cooling: Air conditioning, Double pane / Storm windowsWiring: Cable-ready, High-speed internet, Intercom system, Webpass Internet (up to 500 mbps)Facilities and Recreation: Barbecue, Fire Pit, 99 Walk Score, Bike Storage, Amazon Package Lockers, Walking distance to 12th street BART stationSecurity and Access: Elevator, Controlled access, Gated entry, Disability accessViews: Oakland Hills, Downtown Oakland SkylineAdditional features: Hardwood floor, Quartz countertop, 100% Smoke-free communityOffered by:777 BroadwayEqual Housing Opportunity",37.80047,-122.274292,"2019-02-09T10:11:56-0800",NA,"1BR / 1Ba","_eby_apa_d_oakland-one-month-free-and-old-oakland_6815442802.html",1,1,543
"_eby_apa_d_oakland-one-month-free-hardwood-floors_6814902173.html","6814902173",1895,"$1895 / 1br - ONE MONTH FREE, Hardwood Floors, Dishwasher, Parking, Near Lake (oakland lake merritt / grand)","
            QR Code Link to This Post
            
        
$1895- Hardwood Floors, Dishwasher, Near Lake Merritt-(oakland lake merritt / grand)
Our very large one bedroom unit is just blocks from Lake Merritt  in an attractively landscaped, well managed building. The unit offers hardwood floors in the living area,  carpet in bedroom . The bathroom features a shower with bathtub. The great location, centered in the Lake Merritt area, means you'll never be far from Lakeshore's unique shopping and restaurants, Saturday morning's Grand Lake Farmer's Market, and Grand Lake Theater. Close to alternate transportation, AC and BART. Gated access and parking. 
Address: 434 E. 17th Street , Oakland, CA-94606 
Cross St E 18Th and 4 th Ave
Phone:  show contact info
 
Building and Unit Features: 
* Hardwood Floors in Living Room 
* Carpet in bedroom
* Crown molding
* Dishwasher
* Refrigerator
* Elect. Range
* Gas Heat 
* Shower w/Tub 
* On-Site Laundry 
* On-Site Management 
* Off Street Parking
* Intercom System for Controlled Access 
* Shared Courtyard
Lease Terms: One Year 
Rent: $1895.00 -- ONE MONTH FREE
Security Deposit: $1695.00 and up
For more information, contact us at the number above, e mail us or feel free to stop 
by one of our open houses offered twice weekly: 
Tuesdays: 5:00 p.m.-7:00 p.m. and Saturdays : 10:00 a.m. - 12:00 p.m.",37.798408,-122.252791,"2019-02-08T14:26:56-0800",NA,"1BR / 1Ba","_eby_apa_d_oakland-one-month-free-hardwood-floors_6814902173.html",1,1,NA
"_eby_apa_d_oakland-one-month-free-hardwood-floors_6817106699.html","6817106699",1895,"$1895 / 1br - ONE MONTH FREE, Hardwood Floors, Dishwasher, Parking, Near Lake (oakland lake merritt / grand)","
            QR Code Link to This Post
            
        
$1895- Hardwood Floors, Dishwasher, Near Lake Merritt-(oakland lake merritt / grand)
Our very large one bedroom unit is just blocks from Lake Merritt  in an attractively landscaped, well managed building. The unit offers hardwood floors in the living area,  carpet in bedroom . The bathroom features a shower with bathtub. The great location, centered in the Lake Merritt area, means you'll never be far from Lakeshore's unique shopping and restaurants, Saturday morning's Grand Lake Farmer's Market, and Grand Lake Theater. Close to alternate transportation, AC and BART. Gated access and parking. 
Address: 434 E. 17th Street , Oakland, CA-94606 
Cross St E 18Th and 4 th Ave
Phone:  show contact info
 
Building and Unit Features: 
* Hardwood Floors in Living Room 
* Carpet in bedroom
* Crown molding
* Dishwasher
* Refrigerator
* Elect. Range
* Gas Heat 
* Shower w/Tub 
* On-Site Laundry 
* On-Site Management 
* Off Street Parking
* Intercom System for Controlled Access 
* Shared Courtyard
Lease Terms: One Year 
Rent: $1895.00 -- ONE MONTH FREE
Security Deposit: $1695.00 and up
For more information, contact us at the number above, e mail us or feel free to stop 
by one of our open houses offered twice weekly: 
Tuesdays: 5:00 p.m.-7:00 p.m. and Saturdays : 10:00 a.m. - 12:00 p.m.",37.798408,-122.252791,"2019-02-11T14:00:28-0800",NA,"1BR / 1Ba","_eby_apa_d_oakland-one-month-free-hardwood-floors_6817106699.html",1,1,NA
"_eby_apa_d_oakland-one-month-free-open-concept_6813960172.html","6813960172",3550,"$3550 / 2br - 899ft2 - ONE MONTH FREE!! Open Concept Contemporary Bright Heart Of Temescal (oakland north / temescal)","
            QR Code Link to This Post
            
        

4801 Shattuck

http://www.liveat4801shattuck.com


ONE MONTH FREE!!*
ONE MONTH FREE!!*
ONE MONTH FREE!!*

Escape the daily grind in this lofty modern apartment home. Features include: views of Oakland and San Francisco, quartz countertops and backsplash, stainless steel gas range, washer/dryer combo, a rainfall shower head, floor to ceiling windows and 9ft. ceilings. *** One month free with February move -ins. ***Schedule a tour today!

ONE MONTH FREE!!*
ONE MONTH FREE!!*
ONE MONTH FREE!!*

 

Floor Plan: C4

Sq Feet:
899


Rent: $3550

Bed/Bath: 2/1
Community Amenities
Ground Floor Retail
Elevator Access
Garage Parking Available*
Online Rent Payments and Service Request
We Love Pets!*
One Block to Dining, Shopping and Entertainment
Deck with Dining Area, Lounge and Lemon Trees
Freeway Access Nearby
Walking Distance to BART and AC Transit
Easy Access to Public Parking and Hiking Trails
Contact Us
4801 Shattuck				

Address:4801 Shattuck Ave, Oakland, CA  94609

Phone: show contact info

Online:www.liveat4801shattuck.com					

Elevator Access, Oakland, Walking Distance to BART and AC Transit, Ground Floor Retail, CA, We Love Pets!*, Deck with Dining Area, Lounge and Lemon Trees, One Block to Dining, Shopping and Entertainment, 4801 Shattuck, Dog, Cat, Apartments to rent, Online Rent Payments and Service Request

    ",37.835326,-122.26438,"2019-02-07T12:08:31-0800",NA,"2BR / 1Ba","_eby_apa_d_oakland-one-month-free-open-concept_6813960172.html",2,1,899
"_eby_apa_d_oakland-one-month-free-open-concept_6817112518.html","6817112518",3550,"$3550 / 2br - 899ft2 - ONE MONTH FREE!! Open Concept Contemporary Bright Heart Of Temescal (oakland north / temescal)","
            QR Code Link to This Post
            
        

4801 Shattuck

http://www.liveat4801shattuck.com


ONE MONTH FREE!!*
ONE MONTH FREE!!*
ONE MONTH FREE!!*

Escape the daily grind in this lofty modern apartment home. Features include: views of Oakland and San Francisco, quartz countertops and backsplash, stainless steel gas range, washer/dryer combo, a rainfall shower head, floor to ceiling windows and 9ft. ceilings. *** One month free with January move -ins. ***Schedule a tour today!

ONE MONTH FREE!!*
ONE MONTH FREE!!*
ONE MONTH FREE!!*

 

Floor Plan: C4

Sq Feet:
899


Rent: $3550

Bed/Bath: 2/1
Community Amenities
Ground Floor Retail
Elevator Access
Garage Parking Available*
Online Rent Payments and Service Request
We Love Pets!*
One Block to Dining, Shopping and Entertainment
Deck with Dining Area, Lounge and Lemon Trees
Freeway Access Nearby
Walking Distance to BART and AC Transit
Easy Access to Public Parking and Hiking Trails
Contact Us
4801 Shattuck				

Address:4801 Shattuck Ave, Oakland, CA  94609

Phone: show contact info

Online:www.liveat4801shattuck.com					

Elevator Access, Oakland, Walking Distance to BART and AC Transit, Ground Floor Retail, CA, We Love Pets!*, Deck with Dining Area, Lounge and Lemon Trees, One Block to Dining, Shopping and Entertainment, 4801 Shattuck, Dog, Cat, Apartments to rent, Online Rent Payments and Service Request

    ",37.835326,-122.26438,"2019-02-11T14:06:37-0800",NA,"2BR / 1Ba","_eby_apa_d_oakland-one-month-free-open-concept_6817112518.html",2,1,899
"_eby_apa_d_oakland-one-month-free-private-entry_6817213887.html","6817213887",3335,"$3335 / 2br - 834ft2 - ONE MONTH FREE!! Private Entry Dog Lovers Dream! (oakland north / temescal)","
            QR Code Link to This Post
            
        

4801 Shattuck

http://shattuckres.prospectportal.com/su/qsyc


ONE MONTH FREE!!*
ONE MONTH FREE!!*
ONE MONTH FREE!!*

This modern 2 bedroom apartment home features solid quartz counter tops, back splash and floor to ceiling windows. Open concept kitchen, dining and living area allows you to entertain in style. Our most popular floor plan, this apartment home won't last long. Schedule a tour today!

ONE MONTH FREE!!*
ONE MONTH FREE!!*
ONE MONTH FREE!!*

 

Floor Plan: B3

Sq Feet:
834


Rent: 
$3335


Bed/Bath: 2/1
Community Amenities
Ground Floor Retail
Elevator Access
Garage Parking Available*
Online Rent Payments and Service Request
We Love Pets!*
One Block to Dining, Shopping and Entertainment
Deck with Dining Area, Lounge and Lemon Trees
Freeway Access Nearby
Walking Distance to BART and AC Transit
Easy Access to Public Parking and Hiking Trails
Contact Us
4801 Shattuck				

Address:4801 Shattuck Ave, Oakland, CA  94609

Phone: show contact info


Online:http://shattuckres.prospectportal.com/su/qsyc					

Garage Parking Available*, Online Rent Payments and Service Request, For rent, Dog, Cat, Deck with Dining Area, Lounge and Lemon Trees, Easy Access to Public Parking and Hiking Trails, 4801 Shattuck, We Love Pets!*, Walking Distance to BART and AC Transit, Ground Floor Retail

    ",37.835326,-122.26438,"2019-02-11T16:15:50-0800","2019-02-11T16:19:20-0800","2BR / 1Ba","_eby_apa_d_oakland-one-month-free-private-entry_6817213887.html",2,1,834
"_eby_apa_d_oakland-one-month-free-private-patio_6813955597.html","6813955597",3375,"$3375 / 1br - 625ft2 - ONE MONTH FREE!! Private Patio Berkeley Views Master Bath (oakland north / temescal)","
            QR Code Link to This Post
            
        

4801 Shattuck

http://www.liveat4801shattuck.com


ONE MONTH FREE!!*
ONE MONTH FREE!!*
ONE MONTH FREE!!*

This modern, 1 bedroom, corner apartment home features solid quartz counter tops, back splash and floor to ceiling windows. Open concept kitchen, dining and living area allows you to entertain in style. Our most popular floor plan, this apartment home won't last long. Schedule a tour today!

ONE MONTH FREE!!*
ONE MONTH FREE!!*
ONE MONTH FREE!!*

 

Floor Plan: B3

Sq Feet:
625


Rent: 
$3375


Bed/Bath: 1/1
Community Amenities
Ground Floor Retail
Elevator Access
Garage Parking Available*
Online Rent Payments and Service Request
We Love Pets!*
One Block to Dining, Shopping and Entertainment
Deck with Dining Area, Lounge and Lemon Trees
Freeway Access Nearby
Walking Distance to BART and AC Transit
Easy Access to Public Parking and Hiking Trails
Contact Us
4801 Shattuck				

Address:4801 Shattuck Ave, Oakland, CA  94609

Phone: show contact info


Online:http://shattuckres.prospectportal.com/su/qsyc					

Garage Parking Available*, Online Rent Payments and Service Request, For rent, Dog, Cat, Deck with Dining Area, Lounge and Lemon Trees, Easy Access to Public Parking and Hiking Trails, 4801 Shattuck, We Love Pets!*, Walking Distance to BART and AC Transit, Ground Floor Retail

    ",37.835326,-122.26438,"2019-02-07T12:03:58-0800",NA,"1BR / 1Ba","_eby_apa_d_oakland-one-month-free-private-patio_6813955597.html",1,1,625
"_eby_apa_d_oakland-one-month-free-private-patio_6814624321.html","6814624321",3375,"$3375 / 1br - 625ft2 - ONE MONTH FREE!! Private Patio Berkeley Views Master Bath (oakland north / temescal)","
            QR Code Link to This Post
            
        

4801 Shattuck

http://www.4801shattuck.com/su/qsyc


ONE MONTH FREE!!*
ONE MONTH FREE!!*
ONE MONTH FREE!!*

This modern, 1 bedroom, corner apartment home features solid quartz counter tops, back splash and floor to ceiling windows. Open concept kitchen, dining and living area allows you to entertain in style. Our most popular floor plan, this apartment home won't last long. Schedule a tour today!

ONE MONTH FREE!!*
ONE MONTH FREE!!*
ONE MONTH FREE!!*

 

Floor Plan: B3

Sq Feet:
625


Rent: 
$3375


Bed/Bath: 1/1
Community Amenities
Ground Floor Retail
Elevator Access
Garage Parking Available*
Online Rent Payments and Service Request
We Love Pets!*
One Block to Dining, Shopping and Entertainment
Deck with Dining Area, Lounge and Lemon Trees
Freeway Access Nearby
Walking Distance to BART and AC Transit
Easy Access to Public Parking and Hiking Trails
Contact Us
4801 Shattuck				

Address:4801 Shattuck Ave, Oakland, CA  94609

Phone: show contact info


Online:http://shattuckres.prospectportal.com/su/qsyc					

Garage Parking Available*, Online Rent Payments and Service Request, For rent, Dog, Cat, Deck with Dining Area, Lounge and Lemon Trees, Easy Access to Public Parking and Hiking Trails, 4801 Shattuck, We Love Pets!*, Walking Distance to BART and AC Transit, Ground Floor Retail

    ",37.835326,-122.26438,"2019-02-08T09:50:13-0800",NA,"1BR / 1Ba","_eby_apa_d_oakland-one-month-free-private-patio_6814624321.html",1,1,625
"_eby_apa_d_oakland-one-month-free-private-patio_6815623205.html","6815623205",3375,"$3375 / 1br - 625ft2 - ONE MONTH FREE!! Private Patio Berkeley Views Master Bath (oakland north / temescal)","
            QR Code Link to This Post
            
        

4801 Shattuck

http://www.liveat4801shattuck.com/su/qsyc


ONE MONTH FREE!!*
ONE MONTH FREE!!*
ONE MONTH FREE!!*

This modern, 1 bedroom, corner apartment home features solid quartz counter tops, back splash and floor to ceiling windows. Open concept kitchen, dining and living area allows you to entertain in style. Our most popular floor plan, this apartment home won't last long. Schedule a tour today!

ONE MONTH FREE!!*
ONE MONTH FREE!!*
ONE MONTH FREE!!*

 

Floor Plan: B3

Sq Feet:
625


Rent: 
$3375


Bed/Bath: 1/1
Community Amenities
Ground Floor Retail
Elevator Access
Garage Parking Available*
Online Rent Payments and Service Request
We Love Pets!*
One Block to Dining, Shopping and Entertainment
Deck with Dining Area, Lounge and Lemon Trees
Freeway Access Nearby
Walking Distance to BART and AC Transit
Easy Access to Public Parking and Hiking Trails
Contact Us
4801 Shattuck				

Address:4801 Shattuck Ave, Oakland, CA  94609

Phone: show contact info


Online:http://www.liveat4801shattuck.com					

Garage Parking Available*, Online Rent Payments and Service Request, For rent, Dog, Cat, Deck with Dining Area, Lounge and Lemon Trees, Easy Access to Public Parking and Hiking Trails, 4801 Shattuck, We Love Pets!*, Walking Distance to BART and AC Transit, Ground Floor Retail

    ",37.835326,-122.26438,"2019-02-09T13:22:33-0800",NA,"1BR / 1Ba","_eby_apa_d_oakland-one-month-free-private-patio_6815623205.html",1,1,625
"_eby_apa_d_oakland-one-month-free-walk-to-bart_6813956120.html","6813956120",3550,"$3550 / 2br - 899ft2 - ONE MONTH FREE!! Walk To Bart Temescal Alley Breweries Top Floor Views (oakland north / temescal)","
            QR Code Link to This Post
            
        

4801 Shattuck

http://www.liveat4801shattuck.com


ONE MONTH FREE!!*
ONE MONTH FREE!!*
ONE MONTH FREE!!*

Settle down in this cozy yet modern apartment home. Features include: solid quartz counter tops, stainless steel gas range, washer/dryer combo, a rainfall shower head, floor to ceiling windows and 9ft. ceilings. Schedule a tour today!

ONE MONTH FREE!!*
ONE MONTH FREE!!*
ONE MONTH FREE!!*

 

Floor Plan: C4

Sq Feet:
899


Rent: $3550

Bed/Bath: 2/1
Community Amenities
Ground Floor Retail
Elevator Access
Garage Parking Available*
Online Rent Payments and Service Request
We Love Pets!*
One Block to Dining, Shopping and Entertainment
Deck with Dining Area, Lounge and Lemon Trees
Freeway Access Nearby
Walking Distance to BART and AC Transit
Easy Access to Public Parking and Hiking Trails
Contact Us
4801 Shattuck				

Address:4801 Shattuck Ave, Oakland, CA  94609

Phone: show contact info


Online:http://www.liveat4801shattuck.com					

Elevator Access, Oakland, Walking Distance to BART and AC Transit, Ground Floor Retail, CA, We Love Pets!*, Deck with Dining Area, Lounge and Lemon Trees, One Block to Dining, Shopping and Entertainment, 4801 Shattuck, Dog, Cat, Apartments to rent, Online Rent Payments and Service Request

    ",37.835326,-122.26438,"2019-02-07T12:04:28-0800",NA,"2BR / 1Ba","_eby_apa_d_oakland-one-month-free-walk-to-bart_6813956120.html",2,1,899
"_eby_apa_d_oakland-one-month-free-walk-to-bart_6815623627.html","6815623627",3550,"$3550 / 2br - 899ft2 - ONE MONTH FREE!! Walk To Bart Temescal Alley Breweries Top Floor Views (oakland north / temescal)","
            QR Code Link to This Post
            
        

4801 Shattuck

http://www.liveat4801shattuck.com


ONE MONTH FREE!!*
ONE MONTH FREE!!*
ONE MONTH FREE!!*

Settle down in this cozy yet modern apartment home. Features include: solid quartz counter tops, stainless steel gas range, washer/dryer combo, a rainfall shower head, floor to ceiling windows and 9ft. ceilings. Schedule a tour today!

ONE MONTH FREE!!*
ONE MONTH FREE!!*
ONE MONTH FREE!!*

 

Floor Plan: C4

Sq Feet:
899


Rent: $3550

Bed/Bath: 2/1
Community Amenities
Ground Floor Retail
Elevator Access
Garage Parking Available*
Online Rent Payments and Service Request
We Love Pets!*
One Block to Dining, Shopping and Entertainment
Deck with Dining Area, Lounge and Lemon Trees
Freeway Access Nearby
Walking Distance to BART and AC Transit
Easy Access to Public Parking and Hiking Trails
Contact Us
4801 Shattuck				

Address:4801 Shattuck Ave, Oakland, CA  94609

Phone: show contact info


Online:http://www.liveat4801shattuck.com					

Elevator Access, Oakland, Walking Distance to BART and AC Transit, Ground Floor Retail, CA, We Love Pets!*, Deck with Dining Area, Lounge and Lemon Trees, One Block to Dining, Shopping and Entertainment, 4801 Shattuck, Dog, Cat, Apartments to rent, Online Rent Payments and Service Request

    ",37.835326,-122.26438,"2019-02-09T13:23:01-0800",NA,"2BR / 1Ba","_eby_apa_d_oakland-one-month-free-walk-to-bart_6815623627.html",2,1,899
"_eby_apa_d_oakland-one-month-free-walk-to-bart_6816133753.html","6816133753",3550,"$3550 / 2br - 899ft2 - ONE MONTH FREE!! Walk To Bart Temescal Alley Breweries Top Floor Views (oakland north / temescal)","
            QR Code Link to This Post
            
        

4801 Shattuck

http://www.liveat4801shattuck.com


ONE MONTH FREE!!*
ONE MONTH FREE!!*
ONE MONTH FREE!!*

Settle down in this cozy yet modern apartment home. Features include: solid quartz counter tops, stainless steel gas range, washer/dryer combo, a rainfall shower head, floor to ceiling windows and 9ft. ceilings. Schedule a tour today!

ONE MONTH FREE!!*
ONE MONTH FREE!!*
ONE MONTH FREE!!*

 

Floor Plan: C4

Sq Feet:
899


Rent: $3550

Bed/Bath: 2/1
Community Amenities
Ground Floor Retail
Elevator Access
Garage Parking Available*
Online Rent Payments and Service Request
We Love Pets!*
One Block to Dining, Shopping and Entertainment
Deck with Dining Area, Lounge and Lemon Trees
Freeway Access Nearby
Walking Distance to BART and AC Transit
Easy Access to Public Parking and Hiking Trails
Contact Us
4801 Shattuck				

Address:4801 Shattuck Ave, Oakland, CA  94609

Phone: show contact info


Online:http://www.liveat4801shattuck.com					

Elevator Access, Oakland, Walking Distance to BART and AC Transit, Ground Floor Retail, CA, We Love Pets!*, Deck with Dining Area, Lounge and Lemon Trees, One Block to Dining, Shopping and Entertainment, 4801 Shattuck, Dog, Cat, Apartments to rent, Online Rent Payments and Service Request

    ",37.835326,-122.26438,"2019-02-10T10:32:19-0800",NA,"2BR / 1Ba","_eby_apa_d_oakland-one-month-free-walk-to-bart_6816133753.html",2,1,899
"_eby_apa_d_oakland-one-month-free-walk-to-bart_6816767116.html","6816767116",3550,"$3550 / 2br - 899ft2 - ONE MONTH FREE!! Walk To Bart Temescal Alley Breweries Top Floor Views (oakland north / temescal)","
            QR Code Link to This Post
            
        

4801 Shattuck

http://www.liveat4801shattuck.com


ONE MONTH FREE!!*
ONE MONTH FREE!!*
ONE MONTH FREE!!*

Settle down in this cozy yet modern apartment home. Features include: solid quartz counter tops, stainless steel gas range, washer/dryer combo, a rainfall shower head, floor to ceiling windows and 9ft. ceilings. Schedule a tour today!

ONE MONTH FREE!!*
ONE MONTH FREE!!*
ONE MONTH FREE!!*

 

Floor Plan: C4

Sq Feet:
899


Rent: $3550

Bed/Bath: 2/1
Community Amenities
Ground Floor Retail
Elevator Access
Garage Parking Available*
Online Rent Payments and Service Request
We Love Pets!*
One Block to Dining, Shopping and Entertainment
Deck with Dining Area, Lounge and Lemon Trees
Freeway Access Nearby
Walking Distance to BART and AC Transit
Easy Access to Public Parking and Hiking Trails
Contact Us
4801 Shattuck				

Address:4801 Shattuck Ave, Oakland, CA  94609

Phone: show contact info


Online:http://www.liveat4801shattuck.com					

Elevator Access, Oakland, Walking Distance to BART and AC Transit, Ground Floor Retail, CA, We Love Pets!*, Deck with Dining Area, Lounge and Lemon Trees, One Block to Dining, Shopping and Entertainment, 4801 Shattuck, Dog, Cat, Apartments to rent, Online Rent Payments and Service Request

    ",37.835326,-122.26438,"2019-02-11T08:38:19-0800",NA,"2BR / 1Ba","_eby_apa_d_oakland-one-month-free-walk-to-bart_6816767116.html",2,1,899
"_eby_apa_d_oakland-one-month-rent-free-on-us-tour_6815437567.html","6815437567",3775,"$3775 / 2br - 794ft2 - ONE MONTH RENT FREE ON US! TOUR TODAY! (oakland downtown)","
            QR Code Link to This Post
            
        
To schedule a tour
We now book our tour appointments online! Please call or text us at
  show contact info
 to self-schedule from your phone! Book your appointment online today or anytime 24/7!Property Description
UPSCALE URBAN LIVING IN DOWNTOWN OAKLANDWelcome to 777 Broadway Apartments in Oakland, CA where our residents experience the sophistication of sleek, modern living in the heart of historic downtown. Our brand new one and two bedroom apartment homes offer the best of all worlds with amenities that cater to busy professionals.DetailsAvailability date: TodayPets: Cats, Small Dogs (< 25lb), Large Dogs (> 25lb)Pet notes: Pet Policy
We welcome pets of all shapes and sizes with no weight limit. $500 deposit is required per pet and $40 monthly pet rent per pet. Breed restrictions do apply. Please contact Leasing Office for details.Deposit: $700 - 1x1 / $800 2x2Leasing options: Leasing notes: NoneApplication fee: $49.12 per applicantAmenitiesIncluded in Utilities Cost: Utilities Cost: Laundry: In-Home Washer & DryerParking type: Garage Parking notes: $178.43/monthly per space.Appliances: Dishwasher, Refrigerator, Garbage disposal, Microwave, Range/OvenExterior: Easy access to Interstate 980, 880, 580 and 80Heating/cooling: Air conditioning, Double pane / Storm windowsWiring: Cable-ready, High-speed internet, Intercom system, Webpass Internet (up to 500 mbps)Facilities and Recreation: Barbecue, Fire Pit, 99 Walk Score, Bike Storage, Amazon Package Lockers, Walking distance to 12th street BART stationSecurity and Access: Elevator, Controlled access, Gated entry, Disability accessViews: Oakland Hills, Downtown Oakland SkylineAdditional features: Hardwood floor, Quartz countertop, 100% Smoke-free communityOffered by:777 BroadwayEqual Housing Opportunity",37.80047,-122.274292,"2019-02-09T10:06:46-0800",NA,"2BR / 2Ba","_eby_apa_d_oakland-one-month-rent-free-on-us-tour_6815437567.html",2,2,794
"_eby_apa_d_oakland-one-month-rent-free-on-us-tour_6815445870.html","6815445870",3775,"$3775 / 2br - 794ft2 - ONE MONTH RENT FREE ON US! TOUR TODAY! (oakland downtown)","
            QR Code Link to This Post
            
        
To schedule a tour
We now book our tour appointments online! Please call or text us at
  show contact info
 to self-schedule from your phone! Book your appointment online today or anytime 24/7!Property Description
UPSCALE URBAN LIVING IN DOWNTOWN OAKLANDWelcome to 777 Broadway Apartments in Oakland, CA where our residents experience the sophistication of sleek, modern living in the heart of historic downtown. Our brand new one and two bedroom apartment homes offer the best of all worlds with amenities that cater to busy professionals.DetailsAvailability date: TodayPets: Cats, Small Dogs (< 25lb), Large Dogs (> 25lb)Pet notes: Pet Policy
We welcome pets of all shapes and sizes with no weight limit. $500 deposit is required per pet and $40 monthly pet rent per pet. Breed restrictions do apply. Please contact Leasing Office for details.Deposit: $700 - 1x1 / $800 2x2Leasing options: Leasing notes: NoneApplication fee: $49.12 per applicantAmenitiesIncluded in Utilities Cost: Utilities Cost: Laundry: In-Home Washer & DryerParking type: Garage Parking notes: $178.43/monthly per space.Appliances: Dishwasher, Refrigerator, Garbage disposal, Microwave, Range/OvenExterior: Easy access to Interstate 980, 880, 580 and 80Heating/cooling: Air conditioning, Double pane / Storm windowsWiring: Cable-ready, High-speed internet, Intercom system, Webpass Internet (up to 500 mbps)Facilities and Recreation: Barbecue, Fire Pit, 99 Walk Score, Bike Storage, Amazon Package Lockers, Walking distance to 12th street BART stationSecurity and Access: Elevator, Controlled access, Gated entry, Disability accessViews: Oakland Hills, Downtown Oakland SkylineAdditional features: Hardwood floor, Quartz countertop, 100% Smoke-free communityOffered by:777 BroadwayEqual Housing Opportunity",37.80047,-122.274292,"2019-02-09T10:14:56-0800",NA,"2BR / 2Ba","_eby_apa_d_oakland-one-month-rent-free-on-us-tour_6815445870.html",2,2,794
