"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Pacific island small states","PSS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","53.5655476309389","54.0356190771898","54.5038663225716","54.9683334104122","55.4278354811986","55.8801250567885","56.3267961430309","56.7670026259387","57.1996868501935","57.6234454647863","58.0381144327222","58.4434660840605","58.8397504500456","59.2269228554536","59.6071471083544","59.9801392842192","60.3460415283373","60.702585430533","61.0461275573334","61.3724388312019","61.6720436976986","61.9340585832256","62.155907329699","62.339614925674","62.4902692107274","62.6214043694869","62.7513635737884","63.1409988268141","63.0750828098063","63.2946397921074","63.6107165339189","63.8645012644925","64.1919881818804","64.5264886426198","64.8584033051551","65.2467083906757","65.4968063150279","65.8065281422264","66.1142218890965","66.4480526805235","66.718615361763","67.0160013991633","67.3074337101495","67.5939183036921","67.8757528298589","68.1641729279954","68.4310157527819","68.7060224634502","68.978429567716","69.2486780444445","69.5134338548156","69.7713810619555","70.0188435393932","70.2556269622102","70.4804459220312","70.6940653581711","70.8985736212042","71.0960179076079","",
"Post-demographic dividend","PST","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.7286674759164","69.1350503151112","69.1439881998944","69.3573011024925","69.7727122960438","69.868532737067","70.121357324814","70.3708818378522","70.3009950865957","70.5048466632693","70.8341854867428","71.1114846715898","71.3480926409816","71.5092442205369","71.889286613162","72.2369481539944","72.4724173768492","72.8142058534221","72.9488757147445","73.2438699788636","73.274798004875","73.5922994252483","73.9180076252939","74.0266289750231","74.3162787320591","74.4589815528696","74.7087354214754","74.9962107593859","75.0984305408947","75.3491784137575","75.4783081253121","75.6033717504272","75.8048405674495","75.8070341035078","76.0572920683637","76.0742221702716","76.437914493847","76.7814690843598","76.9979021821417","77.1150103241976","77.3542031023324","77.6464237902867","77.7864146199375","77.9146162342677","78.3413172172858","78.4352037248257","78.761046333793","79.0155749149151","79.1587324174767","79.4821845929719","79.6912107290142","79.9583318545942","80.0926579903402","80.2747495252484","80.5320330703554","80.4040887621094","80.5700406153555","80.6329632980452","",
"French Polynesia","PYF","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","56.282","56.708","57.093","57.465","57.845","58.242","58.654","59.061","59.452","59.828","60.184","60.518","60.836","61.147","61.465","61.816","62.23","62.717","63.278","63.902","64.562","65.22","65.84","66.394","66.871","67.267","67.594","67.879","68.149","68.418","68.7","69.005","69.332","69.68","70.047","70.43","70.821","71.209","71.587","71.955","72.313","72.669","73.029","73.396","73.766","74.132","74.486","74.818","75.123","75.397","75.643","75.862","76.065","76.257","76.444","76.628","76.813","76.996","",
"Qatar","QAT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","61.094","61.848","62.603","63.356","64.105","64.848","65.582","66.302","67.002","67.675","68.313","68.91","69.465","69.976","70.446","70.877","71.274","71.644","71.995","72.329","72.649","72.956","73.247","73.52","73.777","74.017","74.241","74.448","74.64","74.818","74.984","75.138","75.283","75.42","75.551","75.678","75.802","75.924","76.045","76.164","76.279","76.387","76.488","76.581","76.668","76.754","76.843","76.94","77.049","77.169","77.301","77.443","77.59","77.739","77.888","78.036","78.184","78.331","",
"Romania","ROU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","65.6424390243903","66.4158780487805","67.0290731707317","67.4410731707317","67.6504390243903","67.6978536585366","67.6594634146341","67.6269024390244","67.671243902439","67.8149268292683","68.0564146341464","68.5041463414634","68.470243902439","69.0056097560976","69.499756097561","69.6139024390244","69.6987804878049","69.7419512195122","69.4804878048781","69.1531707317073","69.0909756097561","69.3682926829268","69.5317073170732","69.7263414634147","69.6587804878049","69.7068292682927","69.4963414634146","69.2268292682927","69.3880487804878","69.5307317073171","69.7412195121951","69.7843902439024","69.7843902439024","69.5634146341464","69.509756097561","69.4560975609756","69.1048780487805","69.0048780487805","69.8073170731708","70.5121951219512","71.1634146341463","71.1609756097561","71.009756097561","71.309756097561","71.5942756097561","71.8788951219512","72.1634146341463","72.5658536585366","72.5658536585366","73.309756097561","73.4585365853659","74.409756097561","74.4121951219512","75.0634146341463","74.909756097561","75.0121951219512","75.309756097561","75.309756097561","",
"Russian Federation","RUS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","66.0552926829268","66.5970243902439","67.0214146341464","67.3399024390244","67.566512195122","67.7188536585366","67.812512195122","67.8601463414634","67.8743414634146","67.8671219512195","68.1336585365854","68.3765853658537","68.3085365853659","68.2946341463415","68.320243902439","67.7239024390244","67.4875609756098","67.3763414634146","67.3909756097561","67.1143902439024","67.0339024390244","67.2639024390244","67.8060975609756","67.6526829268293","67.2026829268293","67.8568292682927","69.389756097561","69.44","69.4643902439024","69.1717073170732","68.8860975609756","68.4743902439024","66.8731707317073","64.9358536585366","64.4670731707317","64.6907317073171","65.8541463414634","66.6987804878049","67.029756097561","65.9821951219512","65.4836585365854","65.3834146341463","65.1287804878049","65.0478048780488","65.4709756097561","65.529756097561","66.7275609756098","67.5868292682927","67.9492682926829","68.6846341463415","68.8412195121951","69.6839024390244","70.0721951219512","70.5787804878049","70.7436585365854","71.1834146341463","71.6512195121951","72.1190243902439","",
"Rwanda","RWA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.292","42.592","42.883","43.16","43.418","43.65","43.847","44.009","44.141","44.249","44.338","44.412","44.485","44.577","44.709","44.932","45.3","45.824","46.485","47.241","48.085","49.013","49.934","50.708","51.177","50.948","49.579","46.969","43.264","38.782","34.217","30.434","28.102","27.61","29.003","31.977","35.923","40.013","43.596","46.412","48.415","49.793","50.97","52.268","53.755","55.43","57.219","58.971","60.565","61.962","63.14","64.106","64.911","65.598","66.188","66.696","67.129","67.496","",
"South Asia","SAS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","41.9511476349878","42.590472605251","43.2329163928768","43.8792931510507","44.5273616120975","45.1697412888016","45.7980028542921","46.4054495927974","46.9893579648004","47.5529002269228","48.1081963152711","48.6716448995218","49.2557714491427","49.8661554108451","50.4976746500933","51.1405360095575","51.7783229641764","52.3950998991267","52.9773831553123","53.5196228806731","54.0172081854277","54.4702706999465","54.8886135284087","55.2848138930182","55.6678126680364","56.0480521121715","56.4387735437996","56.844905285428","57.2715685092839","57.7195477175826","58.1883611823133","58.6743306158227","59.1684426572133","59.662017236112","60.1515464242066","60.6326264588874","61.1022275565531","61.5591232051634","62.0044556868899","62.4363212280012","62.8534207339861","63.2591496008154","63.6561594308255","64.0472015264063","64.4361221149161","64.8261902123249","65.2201649896834","65.6187466142962","66.0186996352366","66.4173261387274","66.8067454265921","67.1802787463273","67.5313289353889","67.8575551429302","68.1562953202886","68.4305229090042","68.6833714971524","68.922161941831","",
"Saudi Arabia","SAU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.638","46.145","46.665","47.207","47.781","48.407","49.105","49.883","50.744","51.682","52.693","53.765","54.876","56.001","57.12","58.216","59.274","60.291","61.263","62.181","63.041","63.84","64.586","65.285","65.938","66.548","67.115","67.64","68.129","68.586","69.017","69.428","69.822","70.201","70.567","70.922","71.266","71.594","71.902","72.187","72.44","72.651","72.82","72.948","73.041","73.112","73.176","73.245","73.331","73.44","73.574","73.73","73.896","74.066","74.234","74.4","74.561","74.72","",
"Sudan","SDN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","48.194","48.618","49.035","49.446","49.852","50.257","50.663","51.069","51.469","51.86","52.234","52.583","52.901","53.184","53.43","53.638","53.807","53.946","54.061","54.161","54.253","54.342","54.435","54.534","54.645","54.768","54.901","55.039","55.182","55.334","55.5","55.688","55.902","56.145","56.417","56.716","57.036","57.372","57.718","58.07","58.43","58.801","59.184","59.582","59.993","60.416","60.854","61.3","61.749","62.193","62.62","63.019","63.384","63.712","64.002","64.257","64.486","64.698","",
"Senegal","SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","38.223","38.38","38.462","38.477","38.449","38.407","38.386","38.424","38.558","38.816","39.227","39.814","40.562","41.445","42.442","43.521","44.641","45.767","46.869","47.927","48.944","49.94","50.938","51.945","52.946","53.914","54.813","55.61","56.283","56.818","57.202","57.43","57.529","57.535","57.48","57.405","57.344","57.328","57.383","57.533","57.796","58.18","58.665","59.23","59.859","60.541","61.263","62.008","62.755","63.485","64.177","64.814","65.393","65.914","66.376","66.784","67.146","67.477","",
"Singapore","SGP","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","65.6598292682927","66.0871951219512","66.432243902439","66.7008048780488","66.9102195121951","67.0858048780488","67.2559512195122","67.4457317073171","67.6737317073171","67.9510731707317","68.2794146341463","68.6504634146342","69.0429024390244","69.4403170731707","69.8347804878049","70.2197073170732","70.5939756097561","70.9609024390244","71.3233414634146","71.6827317073171","72.190243902439","72.5878048780488","72.6878048780488","73.0365853658537","73.290243902439","73.890243902439","74.2463414634146","74.5487804878049","74.6975609756098","74.9463414634146","75.2951219512195","75.6463414634146","75.9463414634146","76.0463414634146","76.1975609756098","76.2951219512195","76.5951219512195","76.8975609756098","77.3","77.5512195121951","77.9512195121951","78.2512195121951","78.5512195121951","79.0390243902439","79.490243902439","79.990243902439","80.1414634146341","80.4414634146342","80.790243902439","81.2414634146342","81.5414634146342","81.7439024390244","81.9951219512195","82.2463414634147","82.4951219512195","82.7439024390244","82.8463414634146","82.8951219512195","",
"Solomon Islands","SLB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","49.174","49.679","50.183","50.688","51.194","51.701","52.208","52.717","53.227","53.737","54.252","54.78","55.319","55.862","56.398","56.919","57.417","57.876","58.276","58.594","58.778","58.774","58.574","58.203","57.705","57.162","56.677","56.337","56.204","56.306","56.638","57.162","57.796","58.471","59.153","59.822","60.475","61.127","61.788","62.449","63.103","63.744","64.368","64.971","65.549","66.104","66.635","67.147","67.641","68.118","68.572","69.001","69.4","69.771","70.113","70.43","70.726","71.006","",
"Sierra Leone","SLE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","30.371","30.579","30.789","31.012","31.263","31.572","31.973","32.481","33.098","33.812","34.601","35.435","36.272","37.073","37.809","38.468","39.046","39.555","39.998","40.365","40.641","40.808","40.861","40.796","40.616","40.312","39.873","39.318","38.683","38.01","37.348","36.746","36.246","35.888","35.705","35.729","35.98","36.432","37.055","37.822","38.702","39.66","40.66","41.669","42.66","43.624","44.566","45.5","46.432","47.348","48.224","49.034","49.762","50.401","50.951","51.423","51.835","52.214","",
"El Salvador","SLV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","49.969","50.637","51.264","51.847","52.385","52.883","53.349","53.792","54.215","54.617","54.987","55.31","55.576","55.783","55.937","56.04","56.097","56.129","56.164","56.233","56.378","56.642","57.042","57.585","58.267","59.082","60.011","61.01","62.032","63.039","63.99","64.85","65.609","66.267","66.818","67.27","67.64","67.958","68.253","68.541","68.834","69.135","69.44","69.743","70.048","70.357","70.668","70.98","71.291","71.599","71.902","72.195","72.479","72.753","73.015","73.267","73.512","73.75","",
"San Marino","SMR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.4170731707317","","","","","","",
"Somalia","SOM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","36.977","37.375","37.774","38.176","38.579","38.982","39.384","39.784","40.179","40.571","40.958","41.344","41.728","42.112","42.495","42.877","43.259","43.639","44.012","44.374","44.724","45.065","45.391","45.693","45.957","46.142","46.196","46.111","45.908","45.631","45.375","45.258","45.359","45.72","46.335","47.148","48.065","48.963","49.751","50.389","50.867","51.211","51.49","51.761","52.042","52.344","52.666","52.996","53.323","53.652","53.986","54.332","54.694","55.072","55.467","55.876","56.293","56.714","",
"Serbia","SRB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.4878048780488","","","","","","72.0390243902439","","","71.5829268292683","72.2341463414634","72.2853658536585","72.4365853658537","72.6829268292683","72.8341463414634","73.3853658536585","73.6317073170732","73.8853658536585","73.9853658536586","74.3365853658537","74.5365853658537","74.8365853658537","75.1853658536585","75.3365853658537","75.2878048780488","75.6878048780488","76.0878048780488","",
"Sub-Saharan Africa (excluding high income)","SSA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","40.3783004256791","40.8170847404088","41.2466683797839","41.6654608979366","42.0748322630004","42.4769517266623","42.8765054695075","43.2779610070933","43.6836823833259","44.0937303738651","44.5076910302462","44.9246643996242","45.3402404746918","45.7496838519693","46.1493110309492","46.5355405751683","46.9055972791038","47.2597797647181","47.5979481153526","47.9199105569105","48.225981828746","48.5173393280929","48.793627360817","49.0525866824121","49.29028710586","49.4970458586534","49.6615401490813","49.7775560773598","49.8458398387952","49.8752062289998","49.8786976076424","49.874152920176","49.8730783710091","49.8821411500348","49.8995452785631","49.9257250384549","49.9657936495012","50.0318471835228","50.1375671792463","50.2985313721012","50.5341567713981","50.8619867417227","51.288761001879","51.81254920926","52.4249630825258","53.1135002423401","53.8616271356154","54.6427851293244","55.429886276753","56.2023274722663","56.9400050149684","57.6311016244623","58.2764925928782","58.875795505314","59.426566364627","59.9281555027819","60.3832541165676","60.8015298436118","",
"South Sudan","SSD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","31.697","32.125","32.55","32.975","33.402","33.828","34.248","34.656","35.051","35.432","35.807","36.186","36.575","36.974","37.378","37.767","38.118","38.417","38.662","38.861","39.033","39.206","39.41","39.671","40.005","40.423","40.931","41.513","42.149","42.825","43.525","44.232","44.933","45.612","46.258","46.859","47.409","47.916","48.386","48.825","49.239","49.631","50.013","50.393","50.782","51.19","51.627","52.095","52.591","53.113","53.655","54.206","54.756","55.294","55.817","56.322","56.811","57.288","",
"Sub-Saharan Africa","SSF","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","40.3783004256791","40.8170847404088","41.2466683797839","41.6654608979366","42.0748322630004","42.4769517266623","42.8765054695075","43.2779610070933","43.6836823833259","44.0937303738651","44.5076910302462","44.9246643996242","45.3402404746918","45.7496838519693","46.1493110309492","46.5355405751683","46.9055972791038","47.2597797647181","47.5979481153526","47.9199105569106","48.2295100881118","48.5208588101295","48.7968871197599","49.0558741836268","49.2933402318888","49.5000277549458","49.6642818663165","49.7802575333773","49.8485319086527","49.8777326612523","49.8811846270746","49.8769555465415","49.8758841349078","49.884700112243","49.9022661829106","49.9286366066985","49.9685483278159","50.0345097827977","50.1402655695647","50.3013065895362","50.5368692235106","50.8646490630826","51.2911254510971","51.8147594960405","52.4272215438941","53.1155766151888","53.8636191017877","54.6447494054451","55.431760078569","56.2040700767442","56.9416844150094","57.6325794565068","58.278032015914","58.8771540973343","59.4278677613024","59.9295037736223","60.38454358865","60.8027617908112","",
"Small states","SST","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","54.7955224940887","55.2679728487795","55.7175502880465","56.1260933331451","56.5183303219006","56.8763730180199","57.1933032162402","57.5021570357759","57.7998383731783","58.0921844508601","58.3930106647294","58.6895187522311","58.9953461234946","59.282575502841","59.5662687102272","59.8685116806863","60.1922649355001","60.5178327772137","60.8772438124253","61.2492600868172","61.6495092587936","62.0170001432009","62.4116575253115","62.7101191664458","62.9888647455529","63.248257752766","63.5224020893924","63.8004956536606","63.9472768688253","64.0826208114149","64.1849236044874","64.2843662894125","64.3152499420326","64.1828954919139","64.0163609482471","63.9305830881585","63.8385160200993","63.6733232450206","63.4028336977461","63.2703840324386","63.2064155659449","63.1735634510264","63.3044615624136","63.4486521232941","63.7589409812221","64.1619994368316","64.6066164432309","65.1227308394839","65.6758973297689","66.2417326658564","66.7588321092165","67.2316613669176","67.6828036470724","68.0726735080855","68.422890607055","68.7499317278296","69.0295022370277","69.2801917311756","",
"Sao Tome and Principe","STP","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","50.364","50.944","51.512","52.063","52.597","53.118","53.638","54.165","54.709","55.272","55.859","56.476","57.114","57.758","58.389","58.977","59.487","59.902","60.213","60.425","60.554","60.628","60.683","60.75","60.842","60.969","61.126","61.297","61.47","61.641","61.808","61.972","62.133","62.294","62.454","62.611","62.76","62.902","63.041","63.181","63.338","63.526","63.754","64.021","64.322","64.641","64.956","65.248","65.5","65.709","65.875","66.008","66.125","66.241","66.361","66.488","66.624","66.762","",
"Suriname","SUR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","59.66","60.026","60.386","60.749","61.117","61.491","61.867","62.239","62.599","62.943","63.268","63.568","63.844","64.1","64.339","64.57","64.806","65.054","65.315","65.587","65.863","66.128","66.371","66.582","66.758","66.902","67.019","67.12","67.214","67.305","67.393","67.478","67.554","67.62","67.677","67.722","67.751","67.768","67.781","67.798","67.838","67.918","68.051","68.239","68.48","68.768","69.089","69.422","69.749","70.057","70.335","70.578","70.79","70.976","71.138","71.279","71.405","71.523","",
"Slovak Republic","SVK","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.9236585365854","70.2508536585366","70.4722926829268","70.5949268292683","70.6327804878049","70.6033658536585","70.525243902439","70.4185365853659","70.3068292682927","70.2057073170732","70.134243902439","70.0994878048781","70.0989268292683","70.1250731707317","70.1759024390244","70.2448780487805","70.3224634146341","70.3986097560976","70.465243902439","70.5199024390244","70.4085365853659","70.6292682926829","70.6890243902439","70.4790243902439","70.7509756097561","70.7346341463415","71.0212195121951","71.0887804878049","71.2078048780488","71.0263414634146","70.9326829268293","70.8829268292683","71.7951219512195","72.4487804878049","72.3","72.2536585365854","72.6536585365854","72.7048780487805","72.5512195121951","72.9024390243902","73.0512195121951","73.4024390243903","73.6048780487805","73.6048780487805","73.9585365853659","73.9048780487805","74.2048780487805","74.2073170731707","74.7048780487805","74.909756097561","75.1121951219512","75.9585365853659","76.109756097561","76.4121951219512","76.8121951219512","76.5634146341463","77.1658536585366","77.1658536585366","",
"Slovenia","SVN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.9780487804878","68.9780487804878","68.9780487804878","68.6219512195122","68.6634146341463","68.3658536585366","69.0121951219512","69.3658536585366","68.9170731707317","68.3609756097561","68.609756097561","68.8341463414634","69.0585365853659","69.4048780487805","70.1609756097561","70.3585365853659","70.3073170731707","70.5560975609756","70.7024390243902","70.8536585365854","71.1048780487805","71.2048780487805","71.0536585365854","70.5414634146342","70.9024390243903","71.3512195121951","71.8024390243903","72.0024390243902","72.4463414634146","72.7048780487805","73.2048780487805","73.3536585365854","73.3048780487805","73.2536585365854","73.4048780487805","73.9585365853659","74.4585365853658","74.7073170731707","74.8073170731708","75.009756097561","75.4121951219512","75.7585365853659","76.0073170731707","76.8585365853659","77.2073170731707","77.6121951219512","78.0865853658537","78.5609756097561","78.7658536585366","78.9707317073171","79.4219512195122","79.9707317073171","80.1243902439024","80.3219512195122","81.0780487804878","80.7756097560976","81.1756097560976","81.1756097560976","",
"Sweden","SWE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","73.0056097560976","73.4743902439024","73.3504878048781","73.5553658536585","73.7331707317073","73.8617073170732","74.0785365853659","74.1224390243903","73.9729268292683","74.0848780487805","74.6492682926829","74.6239024390244","74.7180487804878","74.8673170731707","74.9804878048781","74.9846341463415","74.9692682926829","75.379756097561","75.4690243902439","75.5241463414634","75.7409756097561","76.0260975609756","76.3273170731707","76.5517073170732","76.8158536585366","76.6678048780488","76.9312195121951","77.0921951219512","76.9792682926829","77.7268292682927","77.5368292682927","77.6668292682927","77.9987804878049","78.0604878048781","78.650243902439","78.7404878048781","78.9590243902439","79.1975609756098","79.3390243902439","79.4414634146342","79.6439024390244","79.7951219512195","79.8463414634146","80.0951219512195","80.4975609756098","80.5463414634146","80.7487804878049","80.9","81.1","81.3512195121951","81.4512195121951","81.8024390243903","81.7048780487805","81.9560975609756","82.2536585365854","82.2048780487805","82.3073170731707","82.3073170731707","",
"Eswatini","SWZ","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","44.285","44.584","44.871","45.155","45.446","45.762","46.118","46.522","46.979","47.487","48.041","48.628","49.232","49.84","50.448","51.057","51.674","52.307","52.963","53.64","54.348","55.098","55.881","56.677","57.46","58.208","58.9","59.505","59.983","60.292","60.369","60.155","59.639","58.836","57.771","56.464","54.942","53.285","51.594","49.968","48.521","47.352","46.508","46.018","45.905","46.185","46.846","47.805","48.969","50.26","51.598","52.912","54.158","55.296","56.287","57.107","57.754","58.268","",
"Sint Maarten (Dutch part)","SXM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.5439024390244","74.5365853658537","75.5878048780488","","","73.0536585365854","","","","","","",
"Seychelles","SYC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","69.5975609756098","70.1878048780488","69.3243902439024","70.3829268292683","69.5536585365854","69.6975609756098","68.6560975609756","68.2365853658537","68.7024390243902","67.9707317073171","68.1073170731707","70.7121951219512","71.2146341463415","69.4682926829268","70.7292682926829","72.4829268292683","71.5609756097561","71.2121951219512","71.7463414634146","72.6682926829268","72.7780487804878","73.2536585365854","71.0878048780488","71.0292682926829","72.6609756097561","72.1317073170732","72.2170731707317","73.1439024390244","73.1634146341463","73.0829268292683","73.1975609756098","72.7243902439024","74.2756097560976","73.119512195122","73.2292682926829","74.2951219512195","74.309756097561","74.3","",
"Syrian Arab Republic","SYR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","51.971","52.568","53.176","53.797","54.435","55.096","55.788","56.51","57.26","58.03","58.814","59.6","60.378","61.137","61.872","62.579","63.258","63.914","64.552","65.172","65.774","66.359","66.928","67.477","68.005","68.508","68.981","69.423","69.831","70.207","70.553","70.871","71.167","71.444","71.708","71.961","72.205","72.439","72.664","72.882","73.11","73.371","73.663","73.967","74.25","74.43","74.412","74.152","73.648","72.939","72.108","71.27","70.549","70.046","69.817","69.904","70.31","70.963","",
"Turks and Caicos Islands","TCA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","38.019","38.279","38.536","38.795","39.061","39.346","39.666","40.028","40.432","40.872","41.332","41.792","42.233","42.638","43.003","43.327","43.619","43.892","44.161","44.43","44.704","44.986","45.269","45.55","45.824","46.082","46.315","46.52","46.692","46.835","46.952","47.053","47.148","47.243","47.339","47.431","47.505","47.556","47.582","47.59","47.593","47.603","47.638","47.716","47.848","48.054","48.349","48.729","49.182","49.691","50.233","50.778","51.3","51.778","52.204","52.575","52.903","53.208","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.6490911769954","46.0968144213308","46.821619253898","47.8595060471959","49.2155661333416","50.8114739135583","52.530163555538","54.2366519410482","55.8105967504962","57.195220415773","58.3652254782978","59.3377981263852","60.1826405591525","60.9604623068185","61.6896484234327","62.3809695246073","63.0406955381359","63.6599105444563","64.2330459739294","64.7594050918923","65.236898104573","65.6670283905693","66.0559405031891","66.4059340553607","66.7231862443314","67.0097921807496","67.2686655494136","67.5006987440549","67.7100513787631","67.9032090404573","68.0863149564098","68.2649174353929","68.4443255248485","68.6314619691571","68.834219157029","69.0620219180719","69.3241644744946","69.6186256278588","69.9438230695985","70.2922627481551","70.6575737504929","71.0296563060844","71.3954772383857","71.7455123760625","72.0731659579577","72.3732373130279","72.6448200726515","72.892599954292","73.121855617314","73.3339300609654","73.5299219743337","73.7129636407447","73.8856135309526","74.0496370136203","74.2095257050334","74.3663435577046","74.5229061427537","74.6778823846511","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","63.8305374986016","64.3057970947497","64.6251580008282","65.0457008831867","65.3392855716688","65.6188963634062","65.8098756577978","65.8791027463203","66.0856419370913","66.1157871217567","66.3482334685631","66.5061953101342","66.6458514505743","66.7447726392517","66.8820158058271","66.6764095996089","66.6736802333678","66.6588763181457","66.7099849956685","66.6930925759904","66.7416801922293","67.0222732545971","67.3268028883744","67.4223646380457","67.39845983025","67.7489485156154","68.4605141692382","68.617719892585","68.7219837703966","68.6562423408694","68.5279221636031","68.3313318018662","67.7069302929407","66.9777956109636","66.775365058182","66.8305737262471","67.3738628136735","67.9641618819774","68.3161274281351","68.1203172711723","68.2277553018507","68.4044625784592","68.5029640333683","68.6294867163946","68.9528753909569","69.0856371756878","69.6649851497964","70.1313970211362","70.4237160299262","70.9794459857021","71.3010941724659","71.8537860663111","72.1526148797035","72.5306344283912","72.7634625611562","72.9978278738199","73.324814982878","73.6080884981713","",
"Togo","TGO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","40.297","40.941","41.58","42.215","42.846","43.473","44.098","44.72","45.339","45.955","46.568","47.175","47.777","48.371","48.958","49.537","50.112","50.683","51.246","51.799","52.339","52.863","53.365","53.839","54.276","54.673","55.028","55.337","55.592","55.784","55.888","55.873","55.734","55.485","55.146","54.756","54.359","54","53.72","53.544","53.489","53.551","53.707","53.935","54.23","54.598","55.048","55.578","56.174","56.814","57.465","58.092","58.668","59.174","59.601","59.949","60.232","60.477","",
"Thailand","THA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","54.703","55.235","55.747","56.233","56.694","57.136","57.567","58","58.444","58.905","59.387","59.888","60.405","60.93","61.46","61.986","62.496","62.987","63.464","63.936","64.433","64.993","65.635","66.353","67.128","67.911","68.642","69.266","69.747","70.073","70.25","70.303","70.283","70.241","70.204","70.192","70.214","70.266","70.346","70.462","70.624","70.841","71.11","71.424","71.775","72.149","72.534","72.915","73.279","73.617","73.923","74.197","74.446","74.678","74.895","75.103","75.303","75.498","",
"Tajikistan","TJK","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","56.152","56.572","56.995","57.419","57.843","58.261","58.667","59.059","59.432","59.784","60.114","60.422","60.711","60.986","61.247","61.499","61.743","61.982","62.216","62.445","62.679","62.926","63.184","63.442","63.684","63.869","63.946","63.896","63.724","63.455","63.149","62.88","62.719","62.71","62.869","63.185","63.618","64.105","64.591","65.053","65.485","65.894","66.303","66.727","67.163","67.607","68.052","68.487","68.902","69.29","69.644","69.958","70.234","70.477","70.69","70.879","71.051","71.214","",
"Turkmenistan","TKM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","54.471","54.897","55.326","55.757","56.186","56.609","57.021","57.417","57.794","58.147","58.472","58.765","59.028","59.267","59.488","59.703","59.925","60.163","60.422","60.701","60.999","61.311","61.622","61.92","62.193","62.426","62.605","62.727","62.797","62.82","62.811","62.784","62.761","62.757","62.785","62.85","62.952","63.083","63.237","63.412","63.613","63.842","64.101","64.386","64.693","65.017","65.354","65.695","66.031","66.355","66.657","66.928","67.167","67.375","67.552","67.704","67.835","67.956","",
